Open time,Open,High,Low,Close,Volume,Num_Trades,Taker_Base_Vol
2025-11-17 09:00:00,935.6,937.66,933.56,936.48,4850.282,50731.0,2543.18
2025-11-17 10:00:00,936.47,936.47,932.34,934.16,4388.96,42867.0,2054.255
2025-11-17 11:00:00,934.16,938.65,931.3,933.45,6111.158,51947.0,3273.245
2025-11-17 12:00:00,933.45,934.63,929.45,930.6,4734.128,46303.0,2339.296
2025-11-17 13:00:00,930.6,931.5,899.95,907.19,39638.079,174742.0,17900.65
2025-11-17 14:00:00,907.2,934.0,901.97,919.08,41067.103,295614.0,21627.189
2025-11-17 15:00:00,919.09,923.33,908.7,911.89,18172.663,210248.0,9043.721
2025-11-17 16:00:00,911.9,922.01,900.65,920.96,29331.357,191729.0,13890.956
2025-11-17 17:00:00,920.96,921.96,908.07,910.54,13588.815,119832.0,7449.416
2025-11-17 18:00:00,910.55,915.76,905.0,908.17,17204.879,141199.0,8235.717
2025-11-17 19:00:00,908.16,909.82,893.39,897.39,23353.973,168393.0,10049.519
2025-11-17 20:00:00,897.39,905.78,891.72,902.16,21096.864,149372.0,10023.798
2025-11-17 21:00:00,902.22,906.23,897.7,902.71,9690.512,97779.0,4893.266
2025-11-17 22:00:00,902.72,911.03,900.81,907.31,12851.373,70788.0,6441.009
2025-11-17 23:00:00,907.32,908.71,903.21,907.36,7747.064,70588.0,4280.988
2025-11-18 00:00:00,907.36,915.15,897.89,914.53,29156.744,145550.0,14276.714
2025-11-18 01:00:00,914.53,918.75,909.39,912.22,15653.357,110086.0,8216.656
2025-11-18 02:00:00,912.21,918.2,900.76,903.27,24873.763,146378.0,11129.993
2025-11-18 03:00:00,903.26,904.96,884.4,903.4,50877.151,253941.0,22918.83
2025-11-18 04:00:00,903.4,908.4,892.75,906.56,22443.716,138586.0,11265.257
2025-11-18 05:00:00,906.56,913.61,901.73,910.89,17382.442,104387.0,8741.387
2025-11-18 06:00:00,910.9,911.79,903.02,903.2,12620.68,77720.0,5590.747
2025-11-18 07:00:00,903.21,913.0,900.33,910.33,15502.233,103217.0,6139.418
2025-11-18 08:00:00,910.33,917.41,909.93,915.33,11939.618,108281.0,5993.509
